Date,Recommended,Baseline
2018-12-19 00:00:00,186.02287807446015,195.56117615050542
2018-12-19 23:59:59,186.0250363110908,195.56427192376995
2018-12-20 00:00:00,186.9118948206732,196.51933984705565
2018-12-20 23:59:59,186.91094854715269,196.51798251291345
2018-12-21 00:00:00,186.55996618704935,196.17697675764782
2018-12-21 23:59:59,186.56003699790253,196.17707832869104
2018-12-22 23:59:59,186.55894154177736,196.17550700711462
2018-12-23 23:59:59,186.5589533299766,196.17552391610016
2018-12-24 00:00:00,178.95651532945848,188.17404247373594
2018-12-24 23:59:59,178.95671152501504,188.17432389651876
2018-12-25 23:59:59,178.95674972070526,188.17437868439276
2018-12-26 00:00:00,184.67384199943226,194.15602092465616
2018-12-26 23:59:59,184.67427640200216,194.156644031429
2018-12-27 00:00:00,185.66462992697737,195.20631046368783
2018-12-27 23:59:59,185.66551747956598,195.20758356856226
2018-12-28 00:00:00,185.46556107863782,194.99625582239693
2018-12-28 23:59:59,185.46411788382753,194.99418570466946
2018-12-29 23:59:59,185.4665241742009,194.99763728606644
2018-12-30 23:59:59,185.4645686295323,194.9948322540247
2018-12-31 00:00:00,188.04500731629426,197.70982178061644
2018-12-31 23:59:59,188.04578907777162,197.71094313878748
2019-01-01 23:59:59,188.04503767912985,197.7098653330487
2019-01-02 00:00:00,186.17986839144288,195.74134183286776
2019-01-02 23:59:59,186.1809897867438,195.74295036158153
2019-01-03 00:00:00,183.02609348211237,192.49015329660048
2019-01-03 23:59:59,183.02503571568084,192.4886360370969
2019-01-04 00:00:00,186.1486517662851,195.75477511692017
2019-01-04 23:59:59,186.14740503231505,195.75298680249824
2019-01-05 23:59:59,186.14806081380223,195.75392745505067
2019-01-06 23:59:59,186.14785330270502,195.75362980126346
2019-01-07 00:00:00,184.9646504722571,194.50699327175366
2019-01-07 23:59:59,184.96355709418066,194.50542493092905
2019-01-08 00:00:00,189.24492551918775,199.00852562200166
2019-01-08 23:59:59,189.24551487616398,199.0093709952774
2019-01-09 00:00:00,187.80430384670152,197.4766848068825
2019-01-09 23:59:59,187.8030023536465,197.47481794606358
2019-01-10 00:00:00,188.93117380078473,198.66263157307995
2019-01-10 23:59:59,188.93366880648162,198.6662104076811
2019-01-11 00:00:00,188.9682743515326,198.7099613183348
2019-01-11 23:59:59,188.96864979881963,198.71049985968696
2019-01-12 23:59:59,188.96771912648907,198.70916490388183
2019-01-13 23:59:59,188.96781535737176,198.70930293739937
2019-01-14 00:00:00,186.8209963147886,196.45550220466507
2019-01-14 23:59:59,186.82018670172243,196.45434089619258
2019-01-15 00:00:00,188.4184476587982,198.1256985472721
2019-01-15 23:59:59,188.41947814097577,198.12717667025896
2019-01-16 00:00:00,186.55114761791828,196.14721092920615
2019-01-16 23:59:59,186.5512152503301,196.1473079410951
2019-01-17 00:00:00,188.0738264390654,197.74917289867366
2019-01-17 23:59:59,188.07796716517845,197.75511235360392
2019-01-18 00:00:00,190.39144922617527,200.19111450552074
2019-01-18 23:59:59,190.3874815761766,200.18542331086005
2019-01-19 23:59:59,190.387089314224,200.18486065056211
2019-01-20 23:59:59,190.38829965754212,200.1865967662558
2019-01-21 23:59:59,190.38735086209945,200.18523581467005
2019-01-22 00:00:00,187.61844324378526,197.28106342850887
2019-01-22 23:59:59,187.61752118613367,197.27974082959378
2019-01-23 00:00:00,187.6269065606511,197.28666765439314
2019-01-23 23:59:59,187.62695123187027,197.2867317307618
2019-01-24 00:00:00,185.06527373482163,194.59014312501193
2019-01-24 23:59:59,185.06562724551785,194.5906502005321
2019-01-25 00:00:00,186.8664256366004,196.4661282196232
2019-01-25 23:59:59,186.86683515413893,196.46671563132261
2019-01-26 23:59:59,186.8669331747765,196.4668562320635
2019-01-27 23:59:59,186.86727052214292,196.46734012291353
2019-01-28 00:00:00,187.93717950287274,197.60304434410688
2019-01-28 23:59:59,187.93668713185534,197.60233808742944
2019-01-29 00:00:00,189.83752304049003,199.61539607492082
2019-01-29 23:59:59,189.83804044643082,199.61613824167662
2019-01-30 00:00:00,191.88029977985454,201.7199127741054
2019-01-30 23:59:59,191.8801116886877,201.71964297625408
2019-01-31 00:00:00,193.96717698564504,203.91568344424647
2019-01-31 23:59:59,193.96700474037453,203.91543637573884
2019-02-01 00:00:00,195.57746744526605,205.61400993633802
2019-02-01 23:59:59,195.57824072015006,205.61511912134495
2019-02-02 23:59:59,195.5788146508433,205.6159423671701
2019-02-03 23:59:59,195.57787223827887,205.61459057118086
2019-02-04 00:00:00,193.75285852902078,203.6666018552662
2019-02-04 23:59:59,193.7522098601116,203.66567140499117
2019-02-05 00:00:00,193.79656332355694,203.69840623831723
2019-02-05 23:59:59,193.79594281158379,203.69751617633352
2019-02-06 00:00:00,193.9692644829799,203.8800740090826
2019-02-06 23:59:59,193.97025909541716,203.88150068053653
2019-02-07 00:00:00,192.55531262767312,202.4046339765094
2019-02-07 23:59:59,192.55485176506647,202.40397291547652
2019-02-08 00:00:00,193.04970924989715,202.9285652540334
2019-02-08 23:59:59,193.05115106117452,202.93063338722214
2019-02-09 23:59:59,193.04985939164993,202.9287806172691
2019-02-10 23:59:59,193.05047809521741,202.92966808527686
2019-02-11 00:00:00,192.46091645763775,202.3124114151728
2019-02-11 23:59:59,192.4606633009198,202.3120482873359
2019-02-12 00:00:00,195.58634077516538,205.60247723455765
2019-02-12 23:59:59,195.58737310656943,205.60395801007385
2019-02-13 00:00:00,195.9932983821578,206.03559482965062
2019-02-13 23:59:59,195.99188366712838,206.0335655633029
2019-02-14 00:00:00,195.80011311935704,205.82828298443007
2019-02-14 23:59:59,195.80006732978964,205.82821730390341
2019-02-15 00:00:00,198.76858029986144,208.96167246469523
2019-02-15 23:59:59,198.7686710012205,208.9618025666676
2019-02-16 23:59:59,198.76899706198336,208.96227026802057
2019-02-17 23:59:59,198.77142538519354,208.9657534533048
2019-02-18 23:59:59,198.7689182233621,208.96215718195188
2019-02-19 00:00:00,197.7852157274326,207.92195383208409
2019-02-19 23:59:59,197.78318384010618,207.91903929418203
2019-02-20 00:00:00,198.74815432283327,208.93175779126767
2019-02-20 23:59:59,198.750840896783,208.9356114112501
2019-02-21 00:00:00,197.399886232352,207.5150753336336
2019-02-21 23:59:59,197.39902911710075,207.51384588805672
2019-02-22 00:00:00,199.1234227901859,209.32383199632508
2019-02-22 23:59:59,199.1242791224965,209.3250603188524
2019-02-23 23:59:59,199.12345209383415,209.32387402945966
2019-02-24 23:59:59,199.1223095455322,209.3222351588945
2019-02-25 00:00:00,198.56663480524776,208.72998169956844
2019-02-25 23:59:59,198.56902979067064,208.73341706515154
2019-02-26 00:00:00,198.44123386295416,208.59811905275708
2019-02-26 23:59:59,198.43975758120158,208.5960014751404
2019-02-27 00:00:00,198.10308213154764,208.23823527368762
2019-02-27 23:59:59,198.10418453554504,208.2398165612876
2019-02-28 00:00:00,199.1845189126613,209.3877663288419
2019-02-28 23:59:59,199.1839921100561,209.3870106835166
2019-03-01 00:00:00,201.6685462413516,211.99935967856814
2019-03-01 23:59:59,201.66789800639313,211.99842985075173
2019-03-02 23:59:59,201.66769737053994,211.9981420588102
2019-03-03 23:59:59,201.66815552016865,211.99879922834924
2019-03-04 00:00:00,201.86825130485252,212.20566868936785
2019-03-04 23:59:59,201.86905870120336,212.2068268181853
2019-03-05 00:00:00,202.28090923269136,212.64284357089102
2019-03-05 23:59:59,202.28122269759163,212.64329320474667
2019-03-06 00:00:00,202.72571037447565,213.1170505875687
2019-03-06 23:59:59,202.72503331274194,213.11607941064403
2019-03-07 00:00:00,201.4731555510437,211.80510157108074
2019-03-07 23:59:59,201.47305918776433,211.80496334765346
2019-03-08 00:00:00,201.22062469693242,211.53669076857355
2019-03-08 23:59:59,201.2208628402045,211.53703236113313
2019-03-09 23:59:59,201.22036545573462,211.5363189131626
2019-03-10 23:59:59,201.2220101836486,211.53867810984715
2019-03-11 00:00:00,202.03110415138707,212.36349631619197
2019-03-11 23:59:59,202.0297497528031,212.36155356771565
2019-03-12 00:00:00,202.95100908056597,213.32379352263297
2019-03-12 23:59:59,202.95067248266878,213.3233107068211
2019-03-13 00:00:00,203.29327125283763,213.68089744382144
2019-03-13 23:59:59,203.293532351456,213.68127196351531
2019-03-14 00:00:00,201.32690529866642,211.59688873377806
2019-03-14 23:59:59,201.32777951052208,211.59814270271355
2019-03-15 00:00:00,200.7604894118123,210.98821476827663
2019-03-15 23:59:59,200.7600683227162,210.9876107583422
2019-03-16 23:59:59,200.76010694500542,210.9876661581296
2019-03-17 23:59:59,200.76103246170453,210.98899371870024
2019-03-18 00:00:00,200.17194213840807,210.35841827747038
2019-03-18 23:59:59,200.17100972665412,210.35708082663737
2019-03-19 00:00:00,201.9732449147017,212.26549636369074
2019-03-19 23:59:59,201.97341845862724,212.26574529498833
2019-03-20 00:00:00,200.34571595804258,210.54078137452913
2019-03-20 23:59:59,200.3452568685265,210.5401228568162
2019-03-21 00:00:00,201.61401882058556,211.84535833602598
2019-03-21 23:59:59,201.61399361777077,211.84532218512433
2019-03-22 00:00:00,199.8429968801428,209.99639025391542
2019-03-22 23:59:59,199.84183852770215,209.99472871390367
2019-03-23 23:59:59,199.84257461179058,209.99578455245677
2019-03-24 23:59:59,199.84161729878736,209.9944113832875
2019-03-25 00:00:00,199.37559341550104,209.51386114281732
2019-03-25 23:59:59,199.3766886630406,209.5154321651987
2019-03-26 00:00:00,202.1633817952211,212.46460815123072
2019-03-26 23:59:59,202.16331164707645,212.46450753077616
2019-03-27 00:00:00,202.37551759242797,212.68031483024555
2019-03-27 23:59:59,202.3763545466832,212.68151535690245
2019-03-28 00:00:00,202.63878135690425,212.9571631684966
2019-03-28 23:59:59,202.63824062294486,212.95638754004563
2019-03-29 00:00:00,203.96436558723767,214.3494822536752
2019-03-29 23:59:59,203.96177241170403,214.34576260432198
2019-03-30 23:59:59,203.96164846212412,214.34558481112256
2019-03-31 23:59:59,203.96153433581452,214.34542110841593
2019-04-01 00:00:00,202.81722727402823,213.13204617196473
2019-04-01 23:59:59,202.81748941552868,213.13242218756795
2019-04-02 00:00:00,201.0348034141319,211.23844165190073
2019-04-02 23:59:59,201.03464148059152,211.23820937453235
2019-04-03 00:00:00,200.27886902023846,210.43452705660627
2019-04-03 23:59:59,200.278638587248,210.43419652366978
2019-04-04 00:00:00,197.9848570899104,208.01274109611978
2019-04-04 23:59:59,197.98518298374398,208.01320855802956
2019-04-05 00:00:00,198.88146460658334,208.95245633935298
2019-04-05 23:59:59,198.88156930373526,208.95260651688181
2019-04-06 23:59:59,198.88115563244008,208.95201314703638
2019-04-07 23:59:59,198.8821584431308,208.95345157805994
2019-04-08 00:00:00,198.8716204055685,208.92746310553494
2019-04-08 23:59:59,198.87087662006925,208.92639622008298
2019-04-09 00:00:00,198.04280767497193,208.05570336690653
2019-04-09 23:59:59,198.04258981206718,208.0553908644931
2019-04-10 00:00:00,198.0739052356053,208.08305418218168
2019-04-10 23:59:59,198.07395087615998,208.08311964896455
2019-04-11 00:00:00,197.51704793655048,207.50362634586102
2019-04-11 23:59:59,197.517380889056,207.5041039327254
2019-04-12 00:00:00,198.62251954296676,208.67035353221965
2019-04-12 23:59:59,198.62253610224604,208.67037728483945
2019-04-13 23:59:59,198.62280522813074,208.67076331883905
2019-04-14 23:59:59,198.62371621779297,208.67207004183712
2019-04-15 00:00:00,199.40506995571815,209.49463202769817
2019-04-15 23:59:59,199.4029880796047,209.49164578591152
2019-04-16 00:00:00,201.55854825283947,211.76555765470607
2019-04-16 23:59:59,201.56117875664253,211.76933084770542
2019-04-17 00:00:00,202.33833217562008,212.57057550513628
2019-04-17 23:59:59,202.33724482289486,212.56901580707165
2019-04-18 00:00:00,200.91145706502536,211.06137930276915
2019-04-18 23:59:59,200.9107574964751,211.06037584208096
2019-04-19 23:59:59,200.91075389041043,211.0603706695441
2019-04-20 23:59:59,200.91037162324014,211.05982234575563
2019-04-21 23:59:59,200.9106281046524,211.06019024253197
2019-04-22 00:00:00,201.3661873571735,211.53756825803552
2019-04-22 23:59:59,201.36659142577355,211.5381478537811
2019-04-23 00:00:00,204.3854913870502,214.70878403024008
2019-04-23 23:59:59,204.38447883892846,214.7073316318516
2019-04-24 00:00:00,203.37385228954113,213.64270644652592
2019-04-24 23:59:59,203.3737352037761,213.64253849877824
2019-04-25 00:00:00,203.99184924145771,214.303636557892
2019-04-25 23:59:59,203.99374110662575,214.3063502480982
2019-04-26 00:00:00,205.04217367081347,215.41709526355513
2019-04-26 23:59:59,205.04499184686327,215.42113765350715
2019-04-27 23:59:59,205.04351533316733,215.41901974319103
2019-04-28 23:59:59,205.04411721131564,215.4198830768281
2019-04-29 00:00:00,204.25854453434627,214.58965618681214
2019-04-29 23:59:59,204.25847252055928,214.58955289028142
2019-04-30 00:00:00,206.15293147620034,216.6070130550723
2019-04-30 23:59:59,206.15293688231546,216.6070208096004
2019-05-01 00:00:00,207.3796719451451,217.85391215694264
2019-05-01 23:59:59,207.3788889432598,217.8527890195312
2019-05-02 00:00:00,206.3954715195422,216.8219051739032
2019-05-02 23:59:59,206.39645871872668,216.82332121179203
2019-05-03 00:00:00,207.484702937563,217.95889148936692
2019-05-03 23:59:59,207.48507918742658,217.9594311819344
2019-05-04 23:59:59,207.4831040487354,217.95659804423903
2019-05-05 23:59:59,207.48313643900977,217.95664450482818
2019-05-06 00:00:00,207.54858465647726,218.0413759885039
2019-05-06 23:59:59,207.54830965750872,218.04098153015653
2019-05-07 00:00:00,204.41714581051488,214.76472115639663
2019-05-07 23:59:59,204.41772144814522,214.76554685065122
2019-05-08 00:00:00,204.1596845711662,214.49313900549552
2019-05-08 23:59:59,204.1589269543382,214.49205228039435
2019-05-09 00:00:00,202.60288250078622,212.86096139919056
2019-05-09 23:59:59,202.6021098790356,212.85985315103778
2019-05-10 00:00:00,203.00832072538233,213.3053673566434
2019-05-10 23:59:59,203.00868053746703,213.30588347087118
2019-05-11 23:59:59,203.0066667279737,213.30299486380153
2019-05-12 23:59:59,203.0070109488726,213.3034886140422
2019-05-13 00:00:00,200.17537345924302,210.37122926198634
2019-05-13 23:59:59,200.17568306746034,210.3716733638184
2019-05-14 00:00:00,199.6742037300949,209.82853401093016
2019-05-14 23:59:59,199.6740063483115,209.8282508866243
2019-05-15 00:00:00,199.8375286868359,209.98991703824097
2019-05-15 23:59:59,199.83737795008426,209.98970082153932
2019-05-16 00:00:00,201.6925563552204,211.95085060499835
2019-05-16 23:59:59,201.69269461366497,211.9510489228242
2019-05-17 00:00:00,202.2510725875254,212.54529065891748
2019-05-17 23:59:59,202.25105920935147,212.5452714692732
2019-05-18 23:59:59,202.25055604670578,212.54454973309092
2019-05-19 23:59:59,202.25199014455808,212.5466068021476
2019-05-20 00:00:00,201.88952274900993,212.19257343965654
2019-05-20 23:59:59,201.88808440000957,212.1905102727558
2019-05-21 00:00:00,201.5101619355805,211.7749828070152
2019-05-21 23:59:59,201.51070623176545,211.77576354512027
2019-05-22 00:00:00,202.37245671344377,212.70319242692653
2019-05-22 23:59:59,202.37273245844088,212.70358795537686
2019-05-23 00:00:00,203.80544338602348,214.2299934041797
2019-05-23 23:59:59,203.80541491584077,214.22995256656753
2019-05-24 00:00:00,202.44436059845256,212.79741864122786
2019-05-24 23:59:59,202.44399516270659,212.79689446042386
2019-05-25 23:59:59,202.44391214720616,212.79677538304227
2019-05-26 23:59:59,202.44370468838446,212.79647780423903
2019-05-27 23:59:59,202.44548268400425,212.7990281600369
2019-05-28 00:00:00,199.87671008475283,210.09265191350002
2019-05-28 23:59:59,199.87678851102493,210.09276440809535
2019-05-29 00:00:00,191.61646255691633,201.3826126777379
2019-05-29 23:59:59,191.6149091766249,201.38038451002564
2019-05-30 00:00:00,192.74956828254784,202.57297948832507
2019-05-30 23:59:59,192.74981217806857,202.5733293319065
2019-05-31 00:00:00,191.32154259820533,201.08207160800208
2019-05-31 23:59:59,191.32190111394522,201.0825858627537
2019-06-01 23:59:59,191.32164562940793,201.0822193958942
2019-06-02 23:59:59,191.32147385790745,201.08197300696207
2019-06-03 00:00:00,191.71137472318532,201.5017899274757
2019-06-03 23:59:59,191.711076958966,201.50136281466692
2019-06-04 00:00:00,195.0974010212338,205.04335041516134
2019-06-04 23:59:59,195.09845704915452,205.04486518094618
2019-06-05 00:00:00,196.07631419478054,206.06254347068867
2019-06-05 23:59:59,196.07659289206168,206.0629432338933
2019-06-06 00:00:00,199.42187273104,209.57918905154048
2019-06-06 23:59:59,199.421881228067,209.57920123967068
2019-06-07 00:00:00,202.18341204418948,212.4688273941787
2019-06-07 23:59:59,202.1829417576478,212.46815281545932
2019-06-08 23:59:59,202.18120032460874,212.46565490500421
2019-06-09 23:59:59,202.18293572874504,212.468144167605
2019-06-10 00:00:00,202.8950357699663,213.2077167401794
2019-06-10 23:59:59,202.89481008229976,213.20739301393255
2019-06-11 00:00:00,204.02055706337327,214.38430179388828
2019-06-11 23:59:59,204.02056977213937,214.38432002333434
2019-06-12 00:00:00,206.74116850760183,217.2573894393701
2019-06-12 23:59:59,206.740964867614,217.25709733829973
2019-06-13 00:00:00,205.3466463442222,215.78635315403696
2019-06-13 23:59:59,205.34643907944252,215.78605585356746
2019-06-14 00:00:00,204.43423938276788,214.83049502481177
2019-06-14 23:59:59,204.4350740868819,214.83169232386754
2019-06-15 23:59:59,204.43430401499873,214.830587733243
2019-06-16 23:59:59,204.43452897270976,214.8309104124421
2019-06-17 00:00:00,203.51800106803802,213.858502666741
2019-06-17 23:59:59,203.51848601422043,213.85919827323983
2019-06-18 00:00:00,204.7226075497846,215.10761076034794
2019-06-18 23:59:59,204.72175826271828,215.10639254351454
2019-06-19 00:00:00,205.02908425455783,215.43338842844557
2019-06-19 23:59:59,205.02914900189788,215.4334813019894
2019-06-20 00:00:00,207.58206768649018,218.11905482995755
2019-06-20 23:59:59,207.58178075669693,218.1186432580427
2019-06-21 00:00:00,207.3990507213709,217.92913434781778
2019-06-21 23:59:59,207.39913997356726,217.92926237111203
2019-06-22 23:59:59,207.39958286809187,217.92989765873938
2019-06-23 23:59:59,207.39969527163277,217.9300588903077
2019-06-24 00:00:00,208.79040373623678,219.39814597571174
2019-06-24 23:59:59,208.79029717543122,219.39799312495933
2019-06-25 00:00:00,210.44021192357195,221.15301001096302
2019-06-25 23:59:59,210.44086691921373,221.15394953629928
2019-06-26 00:00:00,207.07085734262816,217.57846631918582
2019-06-26 23:59:59,207.07124302658426,217.57901954400967
2019-06-27 00:00:00,205.40359661298575,215.82002409596566
2019-06-27 23:59:59,205.4029751623451,215.8191326875579
2019-06-28 00:00:00,203.34947826224632,213.66152744024214
2019-06-28 23:59:59,203.34967343970564,213.66180740266694
2019-06-29 23:59:59,203.34897430877686,213.66080456970272
2019-06-30 23:59:59,203.34979373585864,213.66197995539304
2019-07-01 00:00:00,203.51969352592306,213.8238018114993
2019-07-01 23:59:59,203.51915135626479,213.82302412368276
2019-07-02 00:00:00,204.49969261682375,214.85178523267862
2019-07-02 23:59:59,204.49997484015287,214.85219005364428
2019-07-03 00:00:00,207.557134947255,218.06928122917643
2019-07-03 23:59:59,207.55688789902146,218.06892686334572
2019-07-04 23:59:59,207.55651886074511,218.06839751507442
2019-07-05 00:00:00,205.2979694705196,215.6866047451958
2019-07-05 23:59:59,205.29821793385057,215.68696114084136
2019-07-06 23:59:59,205.29721762580357,215.68552629960834
2019-07-07 23:59:59,205.29735565246816,215.68572428496918
2019-07-08 00:00:00,205.80835262271634,216.24499672812365
2019-07-08 23:59:59,205.80896274560507,216.2458718880112
2019-07-09 00:00:00,206.45964389410872,216.9264552430566
2019-07-09 23:59:59,206.45966854733717,216.92649060563195
2019-07-10 00:00:00,206.20242922661708,216.64556956977742
2019-07-10 23:59:59,206.2028049887436,216.64610856273518
2019-07-11 00:00:00,204.59987046305218,214.96219295676974
2019-07-11 23:59:59,204.59946188223415,214.96160688870154
2019-07-12 00:00:00,196.274897788433,206.17217382451028
2019-07-12 23:59:59,196.2753730386732,206.17285552315565
2019-07-13 23:59:59,196.27485076126945,206.17210636877644
2019-07-14 23:59:59,196.2747212418657,206.17192058622527
2019-07-15 00:00:00,196.8927436923991,206.8147405742701
2019-07-15 23:59:59,196.89390491960285,206.81640623784023
2019-07-16 00:00:00,193.7077344964944,203.4585623526948
2019-07-16 23:59:59,193.7068892711812,203.45734996203757
2019-07-17 00:00:00,192.76990585319336,202.47439627464797
2019-07-17 23:59:59,192.770446402359,202.4751716380309
2019-07-18 00:00:00,193.10715915100707,202.81930512050795
2019-07-18 23:59:59,193.10738918843705,202.81963508605276
2019-07-19 00:00:00,190.53206814344782,200.11752807274286
2019-07-19 23:59:59,190.53127715427325,200.11639347836874
2019-07-20 23:59:59,190.53173246494129,200.11704657570436
2019-07-21 23:59:59,190.53164066509314,200.11691489805997
2019-07-22 00:00:00,188.20220973006604,197.63727104313185
2019-07-22 23:59:59,188.2022741132221,197.63736339429036
2019-07-23 00:00:00,188.5141605339551,197.9586164261542
2019-07-23 23:59:59,188.5140208566671,197.9584160731402
2019-07-24 00:00:00,189.86207974074998,199.38136607482176
2019-07-24 23:59:59,189.8625765193498,199.38207865373263
2019-07-25 00:00:00,191.7629568601211,201.3947999564898
2019-07-25 23:59:59,191.76292520516503,201.39475455064073
2019-07-26 00:00:00,191.21345885760752,200.81164113110205
2019-07-26 23:59:59,191.21333988596237,200.81147047824916
2019-07-27 23:59:59,191.21288296515252,200.81081507132708
2019-07-28 23:59:59,191.21320332610196,200.81127459687136
2019-07-29 00:00:00,194.53294162043352,204.3041253069783
2019-07-29 23:59:59,194.53310517954088,204.30435991605896
2019-07-30 00:00:00,193.16885039240324,202.86945707124173
2019-07-30 23:59:59,193.1688266963895,202.8694230816945
2019-07-31 00:00:00,190.56079266527607,200.09764191133945
2019-07-31 23:59:59,190.56057860988398,200.0973348704198
2019-08-01 00:00:00,190.59136099389386,200.151923909741
2019-08-01 23:59:59,190.59149115135526,200.15211060752165
2019-08-02 00:00:00,191.64548786440412,201.28517997402687
2019-08-02 23:59:59,191.64491751899587,201.28436187093232
2019-08-03 23:59:59,191.6453780913911,201.2850225156861
2019-08-04 23:59:59,191.64452856782214,201.28380395961355
2019-08-05 00:00:00,190.17533077806831,199.78510829239957
2019-08-05 23:59:59,190.17625487256026,199.78643381295714
2019-08-06 00:00:00,191.10813020809687,200.7519577158218
2019-08-06 23:59:59,191.10755417385602,200.7511314526693
2019-08-07 00:00:00,190.33380995756528,199.92508381023794
2019-08-07 23:59:59,190.33416754827186,199.92559673812235
2019-08-08 00:00:00,192.51275421003348,202.20283655990585
2019-08-08 23:59:59,192.51167910577848,202.2012944310392
2019-08-09 00:00:00,192.99200489635447,202.71971924524425
2019-08-09 23:59:59,192.992782085571,202.72083404496726
2019-08-10 23:59:59,192.99353064587217,202.72190777939207
2019-08-11 23:59:59,192.99224829959132,202.720068382694
2019-08-12 00:00:00,192.826475861423,202.5476333596738
2019-08-12 23:59:59,192.82758445365283,202.54922352367046
2019-08-13 00:00:00,195.09699975435308,204.90261441320544
2019-08-13 23:59:59,195.09660169508663,204.9020434372442
2019-08-14 00:00:00,190.462031922228,200.04264358514357
2019-08-14 23:59:59,190.46233987633826,200.0430853143255
2019-08-15 00:00:00,190.84936264307285,200.4562201006257
2019-08-15 23:59:59,190.84912005034104,200.45587212576385
2019-08-16 00:00:00,192.09939439019243,201.75201406203328
2019-08-16 23:59:59,192.099382238438,201.7519966315644
2019-08-17 23:59:59,192.09938036415969,201.75199394310076
2019-08-18 23:59:59,192.09959470945222,201.75230139985345
2019-08-19 00:00:00,193.43665948956306,203.1443683624867
2019-08-19 23:59:59,193.43651310488326,203.14415838839415
2019-08-20 00:00:00,191.06588994178142,200.64322194101186
2019-08-20 23:59:59,191.0659857689602,200.64335939545677
2019-08-21 00:00:00,192.4367492689103,202.07850844665225
2019-08-21 23:59:59,192.4363255299413,202.07790063574186
2019-08-22 00:00:00,192.06002997531803,201.68179120776074
2019-08-22 23:59:59,192.0601484854573,201.68196119862992
2019-08-23 00:00:00,186.82508731706878,196.20634303796743
2019-08-23 23:59:59,186.82538219423597,196.2067660095904
2019-08-24 23:59:59,186.82564984125318,196.20714992230344
2019-08-25 23:59:59,186.82484271549535,196.20599218162445
2019-08-26 00:00:00,186.98370154327202,196.3551109889012
2019-08-26 23:59:59,186.98438317714272,196.35608872409628
2019-08-27 00:00:00,189.59288902108582,199.11910900511464
2019-08-27 23:59:59,189.59269797428092,199.11883496769792
2019-08-28 00:00:00,188.2340632550951,197.67897133067797
2019-08-28 23:59:59,188.2337211966372,197.67848068224126
2019-08-29 00:00:00,187.65420879463022,197.05042986497853
2019-08-29 23:59:59,187.65504895089722,197.0516349845991
2019-08-30 00:00:00,187.82337661785627,197.23050747477953
2019-08-30 23:59:59,187.82268927497296,197.22952155058033
2019-08-31 23:59:59,187.82337000299094,197.2304979864209
2019-09-01 23:59:59,187.82285627851883,197.22976110036143
2019-09-02 23:59:59,187.82211512435032,197.22869798928863
2019-09-03 00:00:00,188.32210080736817,197.77074133346244
2019-09-03 23:59:59,188.3226985526142,197.7715987388671
2019-09-04 00:00:00,188.54794397471125,197.99247906976632
2019-09-04 23:59:59,188.548061647409,197.99264785940994
2019-09-05 00:00:00,188.20766156240666,197.61392223535304
2019-09-05 23:59:59,188.20723660302102,197.61331267387777
2019-09-06 00:00:00,187.67531086978858,197.052253662579
2019-09-06 23:59:59,187.67605306667022,197.05331826931882
2019-09-07 23:59:59,187.67603676945907,197.05329489260944
2019-09-08 23:59:59,187.6762184212108,197.05355545376776
2019-09-09 00:00:00,185.87956312844432,195.15380881190282
2019-09-09 23:59:59,185.87914413408666,195.15320780665994
2019-09-10 00:00:00,189.65323066487247,199.1225427484253
2019-09-10 23:59:59,189.65321603217558,199.12252175929407
2019-09-11 00:00:00,192.08518561948992,201.65507481065015
2019-09-11 23:59:59,192.08535650708265,201.6553199317056
2019-09-12 00:00:00,191.01444445715555,200.52798405362438
2019-09-12 23:59:59,191.01374744428773,200.52698425880553
2019-09-13 00:00:00,191.45102753001706,201.00908874011503
2019-09-13 23:59:59,191.45098363346438,201.00902577492747
2019-09-14 23:59:59,191.4511014018896,201.0091947018825
2019-09-15 23:59:59,191.45203148636926,201.0105288144747
2019-09-16 00:00:00,189.68775175474582,199.14378543295186
2019-09-16 23:59:59,189.6869552118829,199.14264287237066
2019-09-17 00:00:00,189.88586153307412,199.34864128642837
2019-09-17 23:59:59,189.8865968742836,199.34969605939642
2019-09-18 00:00:00,190.98120086285513,200.49451809973937
2019-09-18 23:59:59,190.9814158369727,200.4948264584783
2019-09-19 00:00:00,190.5229608041037,200.01986236703985
2019-09-19 23:59:59,190.52175915397078,200.01813872084557
2019-09-20 00:00:00,192.6855852728043,202.3163617016633
2019-09-20 23:59:59,192.68616881176098,202.31719872957547
2019-09-21 23:59:59,192.6865578246834,202.3177567294665
2019-09-22 23:59:59,192.68634404818957,202.31745008859832
2019-09-23 00:00:00,192.83066162238998,202.46494864276627
2019-09-23 23:59:59,192.8308766244204,202.4652570415434
2019-09-24 00:00:00,192.5421312687749,202.1656342864139
2019-09-24 23:59:59,192.54236980310532,202.1659764399073
2019-09-25 00:00:00,191.78845453806963,201.35456299214684
2019-09-25 23:59:59,191.78863883378247,201.35482734580134
2019-09-26 00:00:00,188.6965493735849,198.0982969585591
2019-09-26 23:59:59,188.6966458012178,198.09843527429507
2019-09-27 00:00:00,188.32123889145512,197.70753284489487
2019-09-27 23:59:59,188.3214801887451,197.70787896157572
2019-09-28 23:59:59,188.320513603432,197.706492492211
2019-09-29 23:59:59,188.3210475502131,197.70725838513772
2019-09-30 00:00:00,189.51973913066635,198.94711218424584
2019-09-30 23:59:59,189.51902461200407,198.94608727912643
2019-10-01 00:00:00,190.40488133700347,199.87764739587794
